RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
174	1	659	123
941	2	412	178
1291	3	423	163
1707	4	493	259
1924	5	446	195
2057	6	425	163
2290	7	689	152
2607	8	972	161
2708	9	862	173
3025	10	871	350
3208	11	685	360
3374	12	693	416
3524	13	430	437
3908	14	176	445
4191	15	150	209
4341	16	79	150
4491	17	147	160
4607	18	424	166
5241	19	478	294
5607	20	414	229
5841	21	477	290
6041	22	434	205
6241	23	171	211
6541	24	408	225
6707	25	395	364
6924	26	434	393
7107	27	415	486
7324	28	470	518
7591	29	444	378
7774	30	415	392
8024	31	439	516
8324	32	473	534
8507	33	616	581
8757	34	477	523
9007	35	610	579
9157	36	760	586
9407	37	178	577
9674	38	199	280
9841	39	162	160
10007	40	140	96
Duration	21289
