RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
359	1	160	31
509	2	83	60
809	3	185	52
942	4	154	54
1176	5	109	139
1343	6	115	171
1559	7	108	153
1993	8	106	196
2259	9	103	222
2693	10	134	239
2926	11	103	263
3059	12	103	240
3293	13	181	232
3793	14	105	181
4026	15	164	182
4226	16	245	188
4359	17	120	199
4776	18	107	144
4993	19	163	154
5409	20	89	159
5809	21	165	87
5976	22	84	57
6193	23	181	57
6326	24	153	53
6559	25	254	61
6693	26	96	25
7159	27	572	124
7376	28	879	170
7493	29	892	144
7676	30	672	365
7910	31	919	213
8276	32	839	208
8426	33	845	205
8510	34	867	206
8860	35	545	340
9160	36	871	492
9293	37	893	504
9459	38	812	495
9643	39	361	511
10326	40	83	533
10476	41	90	542
11093	42	855	177
11360	43	855	202
11493	44	859	207
11926	45	859	501
12243	46	824	489
12393	47	821	500
12560	48	823	482
12976	49	854	504
13193	50	859	193
13443	51	858	205
13809	52	888	374
13959	53	868	335
14826	54	952	144
15059	55	913	117
15209	56	928	204
15459	57	909	118
15643	58	850	215
16243	59	864	504
16609	60	869	515
17010	61	817	507
17393	62	845	521
17593	63	863	522
18459	64	853	521
18593	65	850	186
18976	66	850	217
19493	67	856	506
19926	68	850	517
20609	69	911	444
20709	70	865	469
21443	71	858	237
21693	72	873	223
21909	73	861	188
22226	74	149	556
22442	75	105	548
22626	76	110	215
22776	77	125	49
23109	78	316	60
23376	79	253	56
23592	80	344	57
23809	81	137	48
23992	82		
24559	83	909	504
24876	84	899	162
25059	85	898	134
25309	86	868	158
25593	87	832	219
25809	88	863	194
26009	89	307	44
26259	90	267	52
26509	91	123	38
26692	92	84	51
26875	93	595	103
27342	94	208	124
27676	95	909	454
28559	96	673	522
28843	97	849	172
29293	98	323	87
29376	99	300	62
Duration	29573
