RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
33	1	547	181
550	2	112	326
734	3	155	100
950	4	130	138
1167	5	142	115
1350	6	204	101
1767	7	119	24
2138	8		
2480	9	498	349
2642	10	561	534
2842	11	497	565
3059	12	499	651
3276	13	396	100
3392	14	119	147
3559	15	189	143
3809	16	221	139
3959	17	131	166
4309	18	534	515
4493	19	511	688
4609	20	525	671
4793	21	471	698
4976	22	447	691
5443	23	503	692
5759	24	485	693
6159	25	524	689
6409	26	570	690
6626	27	153	712
6776	28		
6959	29	292	149
7159	30	234	213
7359	31	870	515
7460	32	870	490
7543	33	923	514
7826	34	880	292
7993	35	442	430
8310	36	632	535
8476	37	892	353
8810	38	909	294
9143	39	702	555
9327	40	621	704
9577	41	453	714
10010	42	851	639
10160	43	901	644
10376	44	570	450
10493	45	447	322
11010	46	428	392
11226	47	488	637
11426	48	451	640
11643	49	419	162
11926	50	517	190
12110	51	512	139
12276	52	184	140
12443	53	253	143
12693	54	444	105
13095	55	487	123
13447	56	493	685
13580	57	456	658
13913	58	910	584
14080	59	911	637
14447	60	449	611
14680	61	139	350
14863	62	88	338
15013	63	137	130
15246	64	105	134
15664	65	173	138
16181	66	493	159
16331	67	398	148
16815	68	81	144
16981	69	722	169
17231	70	295	151
17414	71	126	150
17598	72	109	203
17848	73	398	187
Duration	18069
