RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
170	1	147	185
453	2	186	235
670	3	141	38
936	4	292	35
1170	5		
1503	6	454	75
1670	7	404	87
2103	8	401	30
2336	9	406	149
2603	10	381	595
2936	11	382	574
3153	12	389	357
3386	13	402	333
3553	14	396	231
3720	15	410	216
4003	16	421	105
4353	17	422	34
4720	18	405	94
4903	19	86	153
5020	20	54	142
6220	21		
6519	22		
6920	23	404	91
7253	24	68	136
7836	25	417	129
8420	28	224	17
8537	29		
9087	31		
9587	32	364	165
10420	33	393	557
10520	34	372	566
10720	35	383	449
11053	36	364	41
11237	37	375	175
11587	38	369	9
11703	39	346	23
11870	40	361	197
12737	41	358	180
12903	42	360	198
13120	43	17	161
13587	44	15	111
13921	45	18	162
14187	46	325	231
14354	47	382	240
14737	48	35	235
15054	49	359	325
15689	50	377	254
16023	51	373	451
16323	52	368	488
16839	53	46	477
17189	54	369	483
17823	55	368	566
18106	56	370	575
18273	57	51	570
18623	58	368	574
19873	59	366	730
20206	60	374	878
20489	61	372	842
20839	62	326	915
21156	63	304	551
21589	64	369	136
22173	65	39	87
22323	66	12	100
23306	67	13	148
23839	68	13	109
25189	73	38	135
25489	74	18	129
25672	75	23	173
26123	76	11	119
26423	77	364	199
27406	78	75	178
27589	79	30	141
27739	80	28	177
27839	81	23	209
28790	82	15	158
29156	83	2	120
29690	84	15	192
30073	85	30	217
Duration	30183
