RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
269	1	440	31
819	2	871	258
1371	3	913	172
1939	4	648	210
2058	5	591	193
2646	6	737	228
2765	7	831	230
2981	8	820	220
3165	9	564	192
3365	10	368	188
3598	11	214	184
3831	12	379	178
4181	13	353	181
4298	14	469	513
4415	15	459	492
4515	16	449	304
4665	17	411	236
4831	18	365	197
5131	19	406	204
5281	20	350	358
5448	21	419	364
5781	22	376	360
6930	23	433	144
7347	24	404	180
8052	25	468	332
8220	26	388	345
8857	27	166	54
9041	28	104	78
9291	29	585	320
9775	30	941	282
9992	31	903	261
10226	32	916	247
10509	33	927	226
10609	34	929	245
10709	35	934	206
11009	36	941	182
11142	37	927	190
11426	38	572	185
11659	39	345	166
11942	40	215	185
12426	41	181	170
12642	42	172	181
13175	43	228	181
13742	44	174	154
13958	45	257	476
14942	46	322	131
15192	47	110	102
15575	48	207	95
15708	49	172	94
16058	50	268	94
16327	51	350	91
16877	52	465	87
17027	53	523	96
17327	54	177	60
17544	55	120	56
17877	56	290	71
18111	57	168	166
18244	58	210	174
18561	59	187	176
18895	60	190	201
19161	61	203	463
19628	62	229	450
19995	63	85	497
20228	64	179	176
20978	65	172	338
21797	66	164	434
21997	67	182	201
22080	68	175	178
22397	69	204	178
22497	70	227	175
22780	71	228	438
23113	72	238	177
23563	73	225	496
24267	74	932	248
24901	75	219	184
25385	76	149	75
Duration	25810
