RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	445	413
305	2	370	295
522	3	381	145
721	4	413	148
1022	5	465	181
1222	6	467	155
1505	7	449	177
2088	8	652	231
2488	9	450	183
3421	10	89	467
3688	11	89	486
3971	12	113	502
4304	13	95	531
5021	14	112	546
5321	15	109	520
5604	16	76	525
5838	17	69	552
6071	18	69	513
6404	19	96	525
6971	20	96	532
7521	21	114	545
8837	22	94	540
8971	23	85	508
9138	24	112	528
9304	25	115	540
9471	26	94	541
9804	27	97	517
10437	28	118	545
10804	29	118	542
11121	30	107	541
11404	31	105	549
11904	32	79	562
12070	33	76	570
12637	34	77	574
13054	35	68	549
13220	36	89	593
13554	37	67	561
13771	38	513	197
14037	39	485	194
14654	40	445	221
14971	41	448	210
15337	42	461	184
15837	43	452	176
16554	44	457	208
17220	45	467	184
17554	46	498	173
17821	47	505	170
18237	48	437	138
18504	49	506	174
18920	50	509	199
19020	51	526	183
19537	52	526	170
20070	53	510	178
20470	54	530	198
20687	55	466	210
21020	56	494	201
21137	57	472	186
21670	58	457	169
21920	59	79	565
22220	60	86	582
22403	61	70	563
22687	62	63	524
22854	63	479	153
23020	64	457	194
23353	65	471	183
23854	66	449	223
23987	67	665	221
24253	68	476	217
24453	69	445	223
25103	70	645	580
25637	72	199	159
25837	73	143	62
26003	74	405	146
26453	75	444	156
26837	76	456	214
27287	77	479	203
27604	78	497	168
27937	79	521	175
28303	80	487	213
28487	81	440	227
28887	82	49	602
29070	83	61	572
29387	84	90	582
29720	85	87	556
30503	86	55	563
30720	87	80	578
30953	88	463	216
31287	89	447	207
31437	90	489	178
32337	91	511	156
Duration	32643
