RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
292	1	94	346
608	2	35	337
842	3	184	329
1125	4	199	75
1575	5	195	51
1808	6	288	51
2108	7	336	92
2275	8	462	77
2542	9	488	128
3425	10	476	81
3692	11	423	69
3925	12	407	128
4442	13	416	155
4758	14	185	157
4908	15	49	157
5692	16	436	162
5892	17	403	167
6475	18	416	57
6792	19	408	166
7425	20	373	194
7875	21	423	189
8308	22	404	192
8675	23	415	234
9508	24	196	220
9708	25	76	227
9908	26	187	234
10842	27	132	232
11325	28	147	73
11875	29	128	43
12242	30	68	48
12791	31	155	95
13141	32	148	71
13491	33	135	105
13641	34	116	108
14041	35	147	714
14358	36	112	707
14758	37	107	726
14908	38	203	96
15225	39	140	679
15525	40	152	704
15791	41	172	713
16108	42	33	747
16258	43	34	741
16591	44	36	755
16975	45	145	742
17275	46	147	954
18174	47	91	948
18274	48	32	973
18525	49		
18891	50	22	991
19258	51	240	976
19658	52	451	973
20241	53	421	110
20425	54	461	68
20775	55	453	955
21008	56	454	975
21891	57	430	940
22591	58	443	950
23625	59	354	990
24058	60	380	999
24424	61		
24608	62	372	995
24991	63	416	998
25291	64		
25508	65	409	988
25691	66	432	996
26141	67	451	988
26525	68	412	925
26941	69	415	364
27258	70	425	95
27575	71	457	22
28092	74	269	26
28242	75	99	32
28442	76	127	45
28858	77	395	142
29075	78	465	167
29308	79	429	496
29725	80	440	644
29925	81	465	61
30258	82	409	65
30558	83	401	167
31175	84	407	397
31475	85	385	341
31658	86	375	365
32158	87	396	326
32392	88	401	294
33391	89	390	608
33608	90	391	573
34408	91	400	145
34641	92	413	68
34908	93	396	154
35208	94	404	216
35491	95	408	207
35675	96	391	316
35908	97	375	347
36125	98	390	306
36575	99	360	442
36858	100	384	428
37125	101	388	593
37375	102	383	726
37791	103	340	656
37941	104	301	651
38208	105	282	634
38575	106	428	647
39108	107	388	735
39341	108	376	884
39608	109	389	574
39891	110	392	421
40075	111	376	361
40308	112	173	357
40491	113	62	359
40691	114	45	360
41408	115	342	385
41608	116	368	368
41925	117	397	334
42075	118	389	283
42475	119	410	248
42641	120	443	252
42941	121	420	228
43225	122	397	198
43691	123	362	89
44008	124	283	52
44225	125	237	28
44441	126	101	26
44625	127	68	42
44974	128	385	447
45341	129	369	348
45858	130	35	358
46191	131	370	352
46558	132	383	318
46791	133	394	284
47241	134	409	150
47391	135	403	198
47575	136	418	237
48025	137	462	100
48308	138	395	561
48525	139	422	497
48775	140	390	571
49075	141	407	683
49308	142	386	736
49891	143	387	866
50125	144	369	901
50591	145	300	903
50741	146	101	921
51075	147	23	919
51408	148	317	904
51691	149	371	908
52075	150	456	963
Duration	52270
