RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
2448	1	87	216
4348	2	112	370
6131	3	228	226
6498	4	253	173
7098	5	82	259
7348	6	136	244
8398	7	311	153
9131	8	433	187
9465	9	432	149
10015	10	424	158
11382	11	837	159
12115	12	866	298
12965	13	852	423
15648	14	772	156
16832	15	687	158
17515	16	684	172
17865	17	703	183
18732	18	712	295
18982	19	715	324
19082	20	704	308
20132	21	709	436
20315	22	714	471
24598	23	130	179
27332	24	734	774
29448	25	721	216
Duration	29580
