RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
4	1	141	263
421	2	301	360
970	3	88	408
1121	4	58	391
1271	5	118	152
1704	6	270	157
1870	7	288	167
2054	8	114	156
2270	9	259	152
2554	10	84	99
2820	11	454	191
3187	12	546	339
3454	13	536	162
3670	14	213	91
3870	15	88	104
4120	16	82	73
4320	17	192	66
4720	18	303	64
5137	19	399	61
5287	20	578	74
5504	21	597	87
5854	22	304	81
6087	23	375	71
6254	24	598	106
6520	25	412	574
6687	26	411	474
6853	27	427	436
7320	28	434	447
7654	29	611	432
7870	30	813	430
8087	31	762	444
8237	32	654	433
8387	33	614	403
8670	34	528	555
8837	35	76	427
9003	36	56	378
9087	37	76	392
9453	38	126	400
9787	39	95	110
9937	40	82	78
10287	41	135	89
10720	42	117	323
10920	43	120	354
11153	44	115	155
11753	45	128	155
12353	46	291	166
12637	47	291	400
13220	49	252	289
13437	50	270	158
13803	51	527	176
14070	52	453	434
14287	53	530	167
14636	54	617	169
14953	55	754	173
15120	56	792	167
15387	57	700	171
15937	58	688	454
16337	59	250	644
16853	60	833	664
17237	61	803	459
17387	62	602	560
17686	63	141	492
17870	64	73	486
18236	65	119	519
18687	66	291	514
19220	67	69	386
19553	68	140	260
19686	69	132	356
19903	70	109	352
20070	71	119	146
20270	72	293	168
20820	73	112	163
21253	74	299	164
21570	75	540	158
21670	76	516	176
21853	77	540	443
22120	78	816	448
22503	79	589	154
22686	80	644	167
22786	81	611	173
22970	82	845	163
23220	83	772	108
23403	84	785	98
23836	85	407	343
24020	86	568	152
24253	87	779	80
24619	88	136	153
24819	89	254	161
25086	90	531	181
25619	92	276	307
25803	93	269	296
26119	94	463	153
26286	95	537	173
26503	96	607	169
26719	97	296	166
Duration	26735
