RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
114	1	588	482
298	2	339	379
548	3	315	35
731	4	118	47
1098	5	103	66
1231	6	41	332
1514	7	344	172
1847	8	413	37
2114	9		
2281	10	30	471
2402	11	56	375
2751	12	218	986
2851	13	275	976
3018	14	284	552
3251	15	298	535
3685	16	30	384
3935	17	62	400
4335	18	45	425
4568	19	62	434
4784	20	55	291
5401	21	64	311
5868	22	60	334
6618	23	71	354
7051	24	60	367
7401	25	56	634
7785	26	76	641
8151	27	87	301
8334	28	78	332
8568	29	64	646
8801	30	95	642
9118	31	391	5
9468	32	427	21
9718	33	400	65
9984	34	362	87
10268	35	490	441
10568	36	439	470
10851	37	360	457
11068	38	71	662
11301	39	56	642
11518	40	79	637
12001	41	92	3
12251	42		
12634	43		
12734	44	182	4
13251	47		
13434	48	379	218
13618	49	513	465
13801	50	434	469
14134	51	357	478
14501	52	453	139
14834	53	500	666
15051	54	504	812
15334	55	498	446
15617	56	440	426
15834	57		
15968	58		
16084	59	432	19
16318	60	427	454
16484	61	378	463
16651	62	360	480
Duration	16737
