RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
3	1	331	482
420	2	72	537
920	3	81	710
1186	4	260	741
1370	5	349	742
1620	6	347	125
1820	7	324	115
2203	8	324	137
2469	9	403	109
2769	10	473	107
3120	11	100	133
3436	12	12	114
3586	13	60	65
3970	14	560	133
4320	15	611	138
4703	16	608	160
4886	17	622	152
5186	18	667	116
5569	19	694	132
5769	20	673	143
6286	21	676	179
6519	22	665	150
6853	23	677	174
7286	24	691	395
7703	25	690	523
8019	26	701	744
8269	27	694	486
8919	28	678	182
9069	29	677	125
9336	30	712	121
9536	31	678	143
9886	32	688	218
10169	33	690	294
10636	34	684	367
10953	35	700	438
11169	36	697	484
11619	37	514	488
11736	38	108	446
12202	39	671	456
12436	40	695	479
12519	41	696	501
12719	42	699	581
13019	43	695	659
13319	44	697	739
13586	45	697	624
13952	46	695	729
14302	47	695	791
14569	48	709	845
14886	49	699	927
15419	50	665	942
15935	51	747	917
16119	52	715	909
16419	53	709	829
16919	54	700	781
17169	55	115	963
17419	56	68	960
Duration	17686
