RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
186	1	465	243
503	2	538	200
687	3	902	206
820	4	872	248
954	5	874	713
1121	6	259	676
1371	7	587	169
1554	8	203	135
1687	9	205	100
2120	10	153	44
2803	11	638	246
2987	12	765	159
3503	13	784	201
3786	14	767	228
4070	15	590	222
4253	16	197	218
4387	17	104	215
4653	18	143	218
4903	19	247	215
5136	20	310	227
5386	21	116	266
5953	22	171	263
6553	23	772	242
7103	24	746	282
7320	25	780	177
7537	26	181	213
7720	27	128	217
7953	28	261	211
8136	29	149	205
8453	30	113	215
8770	31	161	209
9020	32	223	224
9336	33	299	225
9536	34	333	221
9719	35	253	225
9936	36	365	227
10303	37	203	221
10720	38	114	260
11019	39	144	629
11369	40	788	305
11453	41	791	284
11669	42	773	931
Duration	11819
