RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
227	1	162	72
527	2	372	190
777	3	119	29
1011	4	386	202
1461	5	67	33
1894	6	214	178
2427	7	207	468
2627	8	373	186
2844	9	413	184
3277	10	379	304
3396	11	365	355
3596	12	42	157
3745	13	71	162
3895	14	987	214
4446	15	922	150
4579	16	353	166
4796	17	104	130
5029	18	172	133
6096	19	115	138
6263	20	72	144
6713	21	84	547
7196	22	67	176
7362	23	130	128
7529	24	212	164
7846	25	205	476
8279	26	213	174
9012	27	217	150
9380	28	364	171
9613	29	164	430
9763	30	179	489
9946	31	211	483
10346	32	188	169
10513	33	207	143
11096	34	841	225
11380	35	476	374
11646	36	379	320
12079	37	665	174
12363	38	830	218
12546	39	593	169
12730	40	920	170
13063	41	452	141
Duration	13124
