RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
1	1	622	485
417	2	554	256
717	3	192	355
1034	4	524	167
1317	5	672	143
1751	6	795	153
1984	7	891	147
2484	8	112	97
3017	9	241	710
3434	10	305	534
3851	11	253	401
4034	12	247	358
4267	13	293	338
4684	14	744	342
5101	15	860	212
5601	16	261	317
5967	17	132	305
6251	18	267	222
6517	19	326	215
7001	20	323	211
7517	21	339	176
7784	22	335	181
8251	23	776	124
8467	24	942	147
8934	25	294	215
9151	26	339	158
9500	27	343	160
9734	28	360	191
9984	29	356	187
10417	30	356	191
10584	31	354	199
10784	32	906	208
11017	33	918	204
11217	34	910	213
11384	35	333	181
11534	36	358	173
11684	37	346	164
11984	38	360	142
12217	39	308	184
12467	40	288	184
12634	41	201	172
12800	42	124	175
13184	43	196	166
13400	44	205	166
13584	45	112	170
14517	46	149	165
14734	47	183	177
15200	48	229	174
15700	49	288	167
16300	50	183	174
16850	51	109	161
17300	52	159	180
17900	53	187	174
18100	54	229	182
18250	55	243	167
Duration	18730
