RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
33	1	517	408
518	2	409	240
852	3	546	267
1052	4	574	183
1202	5	393	289
1435	6	229	859
1818	7	218	849
2085	8	154	783
2285	9	475	589
2435	10	596	563
2735	11	462	506
3151	12	489	409
3268	13	387	387
3452	14	439	321
3685	15	349	335
3901	16	342	371
4185	17	221	412
4568	18	295	426
4902	19	331	387
5152	20	173	352
5485	21	228	291
5735	22	207	299
5885	23	201	201
6085	24	199	181
6301	25	316	96
6535	26	396	153
6951	27	566	173
7118	28	739	172
7301	29	733	325
7668	30	832	317
7785	31	835	330
8068	32	907	371
8352	33	782	430
8702	34	680	440
8935	35	572	450
9185	36	857	502
9452	37	775	503
9618	38	864	485
10102	39	848	489
10302	40	884	371
10668	41	214	793
11036	42	321	881
11270	43	213	882
11836	44	128	808
12003	45	94	815
12252	46	217	811
12502	47	286	811
12669	48	290	810
12786	49	335	810
12952	50	242	834
13319	51	279	836
13702	52	264	871
14086	53	873	494
14286	54	852	492
14486	55	184	888
14736	56	229	889
14919	57	314	883
15303	58	219	885
15753	59	840	452
16003	60	854	499
16219	61	722	604
16453	62	260	925
16686	63	321	898
16853	64	203	883
Duration	17409
