RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
3	1	545	212
319	2	486	321
486	3	426	360
719	4	246	368
886	5	141	388
1103	6	99	388
1253	7	182	154
1469	8	315	147
1703	9	628	138
1936	10	871	136
2169	11	809	139
2352	12	724	140
2536	13	635	137
2786	14	483	140
2936	15	441	137
3202	16	451	257
3369	17	443	355
3569	18	432	420
3802	19	424	507
4069	20	430	371
4519	21	122	364
4736	22	148	162
5036	23	258	56
5186	24	665	79
5402	25	596	59
5819	26	653	53
6052	27	694	54
6419	28	643	53
6752	29	787	41
6886	30	818	40
7169	31	925	33
7452	32	436	366
7652	33	429	413
7969	34	431	500
8136	35	431	344
8519	36	301	345
8736	37	336	142
9035	38	383	366
9169	39	431	371
9369	40	432	540
9719	41	413	527
10952	42	430	542
11285	43	432	385
11602	44	483	160
11802	45	438	146
12052	46	814	46
12985	47	920	38
13519	48	615	185
13785	49	679	70
13985	50	630	46
14202	51	597	60
14352	52	653	49
14569	53	774	25
14785	54	694	53
14968	55	349	66
15235	56	682	44
15502	57	659	44
15752	58	719	53
15919	59	600	54
16368	60	563	54
16502	61	356	77
16718	62	399	78
16885	63	640	54
17218	64	698	54
17418	65	640	51
17752	66	578	46
18002	67	430	368
18385	68	103	344
18568	69	86	378
18835	70	182	552
19068	71	444	555
19318	72	419	534
19752	73	412	553
19952	74	422	402
20102	75	418	377
20368	76	426	375
20618	77	228	664
20785	78	289	663
21218	79		
21585	80	461	68
Duration	21611
