RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
19	1	192	491
324	2	376	579
573	3	497	704
891	4	473	553
1324	5	734	226
1608	6	733	145
1841	7	724	242
2308	8	713	76
2591	9	746	69
2858	10	794	65
3041	11	718	98
3358	12	763	102
3591	13	715	207
3741	14	532	233
4074	15	514	422
4407	16	545	495
4624	17	212	500
4941	18	229	633
5107	19	227	686
5391	20	298	943
5541	21	159	736
5874	22	135	746
6074	23	137	559
6474	24	224	434
6657	25	174	457
7007	26	551	537
7274	27	636	515
7457	28	717	372
7641	29	738	353
7857	30	726	298
8041	31	736	227
8574	32	730	266
8774	33	719	284
9041	34	742	317
9557	35	720	255
10074	36	719	243
10791	37	608	458
11007	38	584	502
11140	39	619	515
11374	40	490	460
11590	41	458	457
11807	42	544	467
12357	43	455	555
12557	44	427	554
12824	45	624	515
13190	46	729	734
13457	47	663	863
14029	48	798	904
14166	49	787	929
14383	50	770	896
14733	51	252	545
14916	52	199	571
15249	53	709	338
15435	54	737	369
15851	55	730	292
16068	56	309	349
16301	57	367	337
16718	58	544	409
16901	59	534	444
17085	60	724	234
17268	61	742	233
17518	62	718	237
17751	63	502	387
17951	64	516	446
18101	65	468	452
18301	66	537	462
18501	67	621	518
18751	68	647	518
19068	69	595	469
19268	70	532	453
19551	71	552	201
19768	72	499	215
20618	73	559	210
20984	74	530	209
21268	75	492	227
21534	76	567	240
22654	77	260	495
22888	78	196	459
23105	79	452	556
23474	80	404	337
23657	81	375	165
23891	82	549	221
24107	83	505	223
24524	84	507	246
24757	85	564	246
24991	86	542	252
25191	87	569	217
25491	88	518	222
25891	89	542	220
26141	90	570	224
26457	91	590	231
26624	92	491	241
26841	93	463	448
27207	94	539	460
27491	95	628	514
27774	96	458	558
Duration	27817
