RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
92	1	348	425
325	2	306	309
642	3	253	58
825	4	154	352
1242	5	114	393
1375	6	133	437
1875	7	81	538
2142	8	66	588
2358	9	135	617
2541	10	74	662
2675	11	84	643
2791	12	163	610
3008	13	288	613
3225	14	429	625
3425	15	510	628
3725	16	364	627
3925	17	253	632
4175	18	139	629
4342	19	88	682
4525	20	61	718
4825	21	436	706
5242	22	327	119
5525	23	295	340
5742	24	279	322
6042	25	154	290
6408	26	280	298
6642	27	302	305
6841	28	417	303
7442	29	521	299
7825	30	367	297
8008	31	295	299
8325	32	170	285
8642	33	133	272
8942	34	273	299
9142	35	300	296
9392	36	174	281
9758	37	306	297
9942	38	257	299
10125	39	292	306
10308	40	433	297
10642	41	411	662
10908	42	418	700
11092	43	177	724
11358	44	499	718
11558	45	511	225
11758	46	514	319
11875	47	528	294
12041	48	386	299
12458	49	514	381
12675	50	389	378
12825	51	408	662
13042	52	107	687
13242	53	59	727
13559	54	355	341
13876	55	276	348
14109	56	281	297
14276	57	431	294
Duration	14439
