RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
47	1	196	454
313	2	214	264
613	3	117	201
880	4	230	326
1480	5	204	240
1680	6	154	164
1863	7	128	167
2263	8	133	148
2564	9	200	153
2733	10	195	174
3175	11	324	437
3975	12	873	410
4108	13	943	379
4275	14	910	350
4509	15	901	418
5093	16	254	410
5693	17	169	374
5959	18	113	337
6192	19	400	636
6359	20	459	678
6825	21	401	677
6942	22	448	711
7159	23	518	689
7575	24	482	674
7742	25	757	667
7942	26	900	633
8242	27	753	637
8442	28	740	403
8692	29	556	453
8925	30	492	603
9376	31	915	476
9992	32	916	370
10293	33	924	334
10542	34	911	410
10809	35	877	466
10942	36	861	498
11092	37	656	517
11342	38	728	516
11542	39	691	517
11826	40	576	495
12026	41	186	382
12442	42	298	428
12609	43	446	447
12892	44	166	158
13092	45	61	154
13275	46	124	201
14592	47	160	203
14758	48	404	199
15008	49	372	203
15192	50	94	179
15358	51	134	161
15692	52	166	154
16008	53	211	160
16308	54	264	163
16458	55	280	151
16658	56	145	160
17075	57	198	154
17508	58	149	206
18142	59	188	192
18292	60	138	216
18575	61	174	195
18741	62	213	201
19008	63	749	526
19292	64	925	484
19559	65	892	509
19709	66	741	547
19792	67	749	513
20192	68	692	529
20358	69	729	552
20542	70	745	683
20809	71	799	479
21293	72	603	466
21544	73	643	507
21810	74	232	236
Duration	21865
