RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	154	330
372	2	147	371
655	3	128	151
822	4	68	83
972	5	56	66
1288	6	128	61
1472	7	172	65
1738	8	261	77
2588	9	273	67
3188	10	328	72
3555	11	80	58
4138	12	63	63
4838	13	128	92
5488	14	58	90
5955	15	170	171
6288	16	156	131
6621	17	150	174
7671	18	154	108
8021	19	147	165
8271	20	149	291
8705	21	138	391
8921	22	136	472
9121	23	141	358
9538	24	135	546
9838	25	144	596
10105	26	139	681
10521	27	150	968
10605	28	160	916
10771	29	158	888
11005	30	150	980
11305	31	121	959
11621	32	134	789
12271	33	147	759
12571	34	144	712
12871	35	139	675
13305	36	137	626
13388	37	140	608
13688	38	136	636
13921	39	141	553
14254	40	142	520
14471	41	138	449
14621	42	151	409
14838	43	153	354
15221	44	153	133
15721	45	61	127
16088	46	61	117
16605	47	167	114
16921	48	67	112
17304	49	64	127
17488	50	61	131
Duration	18654
