RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
13	1	567	241
163	2	554	254
581	3	191	187
764	4	974	394
1014	5	943	435
1477	6	595	378
3113	7	288	276
3563	8	165	545
3713	9	113	536
3913	10	840	483
4247	11	920	381
4613	12	820	387
7623	13	474	402
7846	14	492	514
8013	15	444	518
8363	16	463	517
8546	17	467	388
8896	18	464	511
9379	19	493	370
10047	20	836	399
10397	21	915	387
11125	22	148	179
11321	23	159	234
11556	24	850	278
12117	25	969	286
12306	26	927	363
13111	27	852	370
13467	28	909	367
13922	29	836	382
14598	30	834	369
15138	31	802	511
15994	32	849	372
16884	33	913	392
17730	34	209	57
Duration	17849
