RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	442	267
321	2	306	360
488	3	58	351
688	4	468	189
971	5	518	200
1138	6	566	199
1338	7	562	230
1838	8	489	184
2071	9	556	157
2188	10	448	154
2371	11	470	152
2588	12	495	151
3221	13	625	147
4371	14	466	158
5021	15	479	148
5305	16	505	148
5454	17	147	148
5721	18	49	148
6188	19	129	150
6355	20	205	151
6871	21	575	208
7154	22	558	196
7421	23	570	275
7938	24	578	197
8838	25	540	312
8988	26	568	289
9338	27	576	267
9421	28	549	348
9805	29	499	565
10021	30	599	263
10255	31	569	259
10438	32	69	278
10638	33	44	284
10921	34	100	280
11205	35	566	235
Duration	11663
