RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
4943	1	90	500
5076	2	98	494
5277	3	106	502
5477	4	85	423
5711	5	131	421
5911	6	188	421
6244	7	112	442
6561	8	424	223
6794	9	531	214
7444	10	541	211
7977	11	108	425
8177	12	97	461
8377	13	105	426
8661	14	124	405
9094	15	168	408
9227	16	287	209
9444	17	291	202
9611	18	235	233
9727	19	227	221
10061	20	96	429
10311	21	193	420
10578	22	637	244
10694	23	661	212
10945	24	520	297
11345	25	524	327
11529	26	321	397
11779	27	216	281
11979	28	717	210
12129	29	657	233
12263	30	577	252
12529	31	544	216
12996	32	135	360
13113	33	105	409
13430	34	112	444
13513	35	118	442
13713	36	105	475
13897	37	137	478
14047	38	222	123
14630	39	642	567
16225	40	212	461
16560	41	322	123
Duration	16583
