RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	482	159
81	2	415	232
281	3	547	258
431	4	527	196
548	5	524	164
681	6	619	172
898	7	563	385
1064	8	581	316
1364	9	571	450
1614	10	657	439
1797	11	576	486
2198	12	573	442
2464	13	577	569
2698	14	540	563
2914	15	602	496
3398	16	611	501
3798	17	557	539
4014	18	615	471
4131	19	583	442
4381	20	224	636
4631	21	350	634
4931	22	674	293
5364	23	680	96
5548	24	177	39
5731	25	32	72
5964	26	655	341
6114	27	661	508
6298	28	640	458
6514	29	566	456
6731	30	556	553
Duration	6758
