RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
77	1	422	217
411	2	434	201
578	3	419	187
861	4	441	321
1011	5	435	396
1278	6	430	457
1794	7	423	122
2029	8	392	111
2179	9	226	86
2345	10	135	97
2762	11	213	85
2946	12	285	79
3145	13	321	83
3395	14	292	87
3662	15	419	80
4195	16	444	82
4512	17	401	88
4896	18	444	425
5029	19	435	520
5347	20	428	448
5530	21	558	112
5730	22	661	79
5914	23	571	98
6197	24	649	66
6314	25	577	91
6481	26	536	95
6731	27	565	95
6981	28	539	97
7431	29	724	77
7515	30	723	98
7632	31	782	92
7999	32	458	347
8215	33	420	527
8415	34	429	554
8599	35	413	458
8915	36	390	396
9082	37	242	377
9248	38	140	381
9482	39	86	423
9698	40	157	385
9898	41	198	294
10032	42	456	354
10232	43	439	383
10732	44	352	362
10865	45	430	393
11116	46	553	387
11316	47	558	98
11583	48	686	74
11800	49	601	105
11983	50	658	112
12233	51	369	84
12500	52	421	98
12917	53	837	386
13067	54	872	389
13233	55	206	391
13483	56	133	402
13600	57	94	417
13800	58	118	486
14034	59	135	526
14234	60	143	554
14534	61	145	572
14817	62	143	542
15167	63	146	567
15500	64	426	538
15867	65	502	346
16033	66	543	385
16167	67	441	397
16350	68	418	521
16750	69	414	544
16967	70	438	546
17267	71	422	520
17450	72	415	441
17567	73	423	424
17733	74	421	378
17883	75	402	192
18067	76	432	164
18417	77	307	164
18700	78	424	408
18867	79	435	385
19117	80	430	495
19334	81	425	512
19550	82	424	536
19950	83	438	547
20200	84	407	572
20417	85	446	564
20983	86	457	550
21402	87	147	518
21803	88	144	557
22402	89	145	561
22786	90	204	279
22986	91	485	362
23203	92	544	377
23352	93	542	158
23736	94	386	86
24019	95	626	82
24219	96	700	79
24370	97	653	108
24570	98	603	105
24853	99	627	105
25053	100	360	101
25320	101	423	97
25587	102	387	100
25870	103	363	101
26138	104	401	105
26572	105	427	105
26755	106	379	98
27022	107	222	84
27155	108	270	84
27255	109	341	92
27472	110	290	86
27672	111	837	82
27889	112	878	93
28156	113	781	93
28506	114	785	83
28908	115	803	100
29058	116	883	99
29342	117	555	471
29542	118	448	452
29758	119	420	458
30008	120	439	460
30175	121	423	541
30892	122	435	407
31258	123	417	459
31558	124	433	458
32025	125	425	449
32325	126	742	404
32558	127	822	447
32708	128	872	445
33158	129	636	445
33375	130	610	443
33608	131	564	403
33725	132	537	398
33941	133	582	550
Duration	33960
