RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
9	1	204	117
259	2	318	121
393	3	282	120
510	4	159	18
859	5	309	41
1026	6	390	57
1226	7	450	53
1426	8	508	48
1643	9	578	51
2176	10	125	251
2409	11	110	353
2609	12	141	462
3009	13	127	258
3393	14	416	402
3659	15	145	392
3909	16	171	452
4043	17	409	392
4243	18	843	346
4460	19	792	96
5026	20	108	205
5209	21	113	256
5442	22	336	360
5592	23	429	383
5926	24	373	412
6226	25	911	310
6410	26	821	641
6910	27	781	679
7126	28	797	60
7310	29	771	31
7593	30	831	27
7976	31	868	31
8293	32	894	27
8493	33	918	23
8626	34	790	39
8809	35	770	38
9026	36	838	39
9509	37	881	41
9809	38	857	39
10226	39	891	40
10509	40	926	35
10676	41	773	90
10826	42	821	91
11060	43	789	95
11376	44	809	93
11843	45	781	94
12209	46	788	113
12775	47	122	263
13092	48	830	126
13442	49	416	61
Duration	13617
