RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
49	1	545	343
433	2	456	297
616	3	171	354
766	4	424	436
1099	5	167	495
1649	6	174	282
1799	7	159	310
2133	8	829	588
2533	9	862	225
2749	10	859	130
2949	11	886	120
3232	12	888	126
3932	13	880	66
4182	14	861	74
4382	15	325	168
4599	16	303	79
5099	17	390	57
5232	18	439	81
5449	19	474	78
5632	20	541	81
5949	21	612	71
6299	22	549	192
6633	23	660	260
7082	24	505	179
7332	25	256	201
7566	26	196	229
7849	27	152	318
8082	28	174	566
8216	29	171	506
8432	30	127	767
8632	31	77	725
8982	32	780	492
9116	33	839	490
9299	34	864	507
9816	35	879	97
10182	36	889	127
10599	37	275	498
10982	38	450	424
11249	39	605	298
11432	40	707	329
11749	41	205	491
11982	42	438	419
12115	43	439	428
12549	44	943	802
12782	45	901	765
13165	46	227	475
13415	47	842	218
13532	48	895	122
Duration	13938
