RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
69	1	311	217
386	2	342	148
702	3	393	278
869	4	59	172
1102	5	65	380
1302	6	127	408
1552	7	91	541
1836	8	69	576
2202	9		
2286	10	581	549
2486	11	608	502
2686	12	367	485
2852	13	407	508
3069	14	134	428
3369	15	105	147
3536	16	128	299
3719	17	86	107
3936	18	351	119
4402	19	382	481
4602	20	406	533
4886	21	146	399
5269	22	394	480
5502	23	406	539
5969	24	552	565
6269	25	675	574
6519	26	535	574
6769	27	565	560
6919	28	374	213
7102	29	357	134
7335	30	147	79
7535	31	39	80
7852	32	81	79
8069	33	55	80
8835	34	538	401
9035	35	661	423
9385	36	658	304
9769	37		
9919	38	617	573
10069	39	548	577
10269	40	417	516
10552	41	377	151
10735	42	352	140
10969	43	279	60
11119	44	262	78
11269	45	161	73
11435	46	130	80
11735	47	65	567
12219	48	133	582
12419	49		
12519	50	379	461
12769	51	419	546
13185	52	833	538
13435	53	898	538
13735	54	384	414
13985	55	374	161
14285	56	608	152
14652	57	823	133
15002	59	716	585
15252	60	536	581
15419	61	579	578
15585	62	628	586
15918	63	683	586
16152	64	435	555
16502	65	404	416
16852	66	383	212
16985	67	435	377
17152	68	423	316
17418	69	325	188
17635	70	77	217
17935	71	127	268
18118	72	380	511
18518	73	391	275
Duration	18629
