RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
31	1	317	209
264	2	176	93
414	3	133	76
698	4	102	476
997	5	96	515
1214	6	142	507
1397	7	152	152
1647	8	89	467
1831	9	115	434
1947	10	115	452
2197	11	114	499
2281	12	113	520
2431	13	178	187
2914	14	97	489
3197	15	104	559
3447	16	148	564
3581	17	105	551
4444	18	592	493
4550	19	492	430
4767	20	110	513
4917	21	105	481
5250	22	104	457
5633	23	122	486
5816	24	182	470
6033	25	113	503
6416	26	96	529
6800	27	186	205
7083	28	219	248
7316	29	134	570
7549	30	89	559
7816	31	123	525
8283	32	153	169
8516	33	506	257
10634	34	398	349
10738	35	485	286
10828	36	490	308
11105	37	317	205
Duration	11131
