RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
4	1	428	425
237	2	433	451
454	3	490	524
671	4	225	840
971	5	192	871
1154	6	146	826
1337	7	142	791
1770	8	403	276
2053	9	164	865
2187	10	120	806
2470	11	194	819
2737	12	283	808
3020	13	110	827
3203	14	158	836
3487	15	230	860
3803	16	300	879
3920	17	618	606
4103	18	553	572
4303	19	529	691
5036	20	648	493
5203	21	860	432
5487	22	872	481
6704	23	286	856
6837	24	330	888
7170	25	144	903
7403	26	124	879
7487	27	199	884
8003	28	838	444
8270	29	754	508
8487	30	743	594
8671	31	338	843
8921	32	316	877
9187	33	209	881
9370	34	188	879
9853	35	291	883
10103	36	741	543
10286	37	719	518
10520	38	754	510
10836	39	832	468
11054	40	264	826
11220	41	182	867
11603	42	163	807
11853	43	197	858
12053	44	92	941
12520	45	665	378
12703	46	771	327
13103	47	341	798
13254	48	236	831
13520	49	268	836
13654	50	124	842
Duration	14368
