RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
112	1	585	241
262	2	662	137
445	3	201	318
762	4	140	230
862	5	142	214
1012	6	131	193
1129	7	306	205
1362	8	470	225
1479	9	439	215
1729	10	586	210
2095	11	460	203
2295	12	415	206
2462	13	556	147
2645	14	585	149
2845	15	640	149
3012	16	676	157
3212	17	801	127
3612	18	788	103
3729	19	901	130
4095	20	750	133
4329	21	545	139
4495	22	509	164
4612	23	559	150
4762	24	376	218
4945	25	416	214
5262	26	434	381
5412	27	430	422
5612	28	415	471
6162	29	93	440
6295	30	66	443
6462	31	73	519
6845	32	453	494
7029	33	432	389
7279	34	418	197
7479	35	96	250
7662	36	104	175
7795	37	102	115
8629	38	200	98
8862	39	380	113
9178	40	87	131
9312	41	163	133
9528	42	276	140
9778	43	223	134
10045	44	418	145
10362	45	372	132
10545	46	413	134
10795	47	307	140
11012	48	241	131
11395	49	317	136
11562	50	432	159
11728	51	437	394
12162	52	407	421
12345	53	433	485
12562	54	456	181
12712	55	414	214
12845	56	425	481
13062	57	417	550
13412	58	431	454
13628	59	144	582
13762	60	158	631
13945	61	80	499
14145	62	468	497
Duration	14211
