RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
112	1	287	237
1862	2	220	841
2012	3	414	219
2629	4	345	170
3096	5	698	311
3429	6	795	500
3563	7	753	481
4013	8	466	508
4213	9	457	515
5913	10	629	833
6079	11	601	870
6679	12	292	154
7047	13	657	312
7414	14	644	306
7614	15	322	169
7814	16	290	163
8030	17	667	281
8230	18	644	308
8414	19	672	299
8597	20	760	482
9147	21	455	507
9764	22	460	503
10080	23	348	156
10247	24	296	164
10480	25	673	330
10630	26	651	321
10964	27	763	492
11680	28	476	512
11880	29	454	502
12513	30	468	508
12630	31	326	484
12880	32	353	205
12997	33	294	171
13263	34	371	187
13397	35	300	162
13597	36	169	785
13913	37	93	766
14213	38	78	789
14780	39	360	161
14964	40	303	166
15397	41	644	309
16047	42	454	470
16633	43	440	486
16784	44	448	509
16968	45	480	513
17168	46	758	489
17467	47	486	495
17717	48	441	508
18184	49	462	509
18501	50	443	515
19167	51	421	302
19251	52	397	165
19384	53	300	164
19534	54	651	321
19784	55	764	526
19934	56	754	494
20117	57	482	491
20317	58	457	510
20867	59	632	854
21167	60	359	210
21384	61	311	169
21517	62	638	301
21684	63	653	324
21900	64	745	493
22267	65	764	504
22434	66	456	517
Duration	23223
