RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
233	1	499	385
484	2	87	433
750	3	69	413
1001	4	131	172
1284	5	148	89
1501	6	295	90
1884	7	378	217
2034	8	463	150
2384	9	419	182
2584	10	418	188
2717	11	311	191
3867	12	138	243
4251	13	173	244
4517	14	160	285
4867	15	151	343
5217	16	157	400
5650	17	114	481
5834	18	157	464
6051	19	156	514
6750	20	147	593
7084	21	153	624
7450	22	159	670
7734	23	148	706
8134	24	152	790
8500	25	136	842
8734	26	146	884
9200	27	160	662
9400	28	143	620
9850	29	140	579
10300	30	207	604
10667	31	196	522
10917	32	144	548
11434	33	155	477
11850	34	153	382
12350	35	175	364
12684	36	151	391
13100	37	87	400
13617	38	172	390
13817	39	286	388
14100	40	354	387
15017	41	357	130
15983	42	355	164
16183	43	393	177
16367	44	436	143
17250	45	506	132
18217	46	599	140
18983	47	583	147
19200	48	576	164
19350	49	633	151
19600	50	592	174
19767	51	585	194
19950	52	638	153
20400	53	645	155
20717	54	649	160
20867	55	611	191
21050	56	718	121
21283	57	660	178
21400	58	686	172
21717	59	722	139
22017	60	730	142
22367	61	801	141
22917	62	728	154
23117	63	738	143
23216	64	710	141
23400	65	716	144
23883	66	721	145
24400	67	749	351
24733	68	725	474
24967	69	716	430
25466	70	141	419
25717	71	145	378
26000	72	399	381
26517	73	765	365
26683	74	730	365
26967	75	715	152
27266	76	713	126
27966	77	725	151
28167	78	728	155
28533	79	735	355
29383	80	797	375
29633	81	782	143
30367	82	852	132
30567	83	821	154
30916	84	840	118
31600	85	859	142
31733	86	873	129
32083	87	848	150
32383	88	823	170
33033	89	839	142
33483	90	848	142
33700	91	874	388
33850	92	869	340
34200	93	790	312
34500	94	852	154
34700	95	760	139
34983	96	698	148
35400	97	721	148
35866	98	719	127
36150	99	737	123
36716	100	642	263
36816	101	714	123
37016	102	710	127
37916	103	707	119
38116	104	688	137
38683	105	723	465
39266	106	634	182
39549	107	778	507
39716	108	734	148
39849	109	731	140
40016	110	731	146
40616	111	714	174
40983	112	734	190
41166	113	739	351
41333	114	865	303
41533	115	878	124
41899	116	846	118
42683	117	849	143
43016	118	791	362
43066	119	828	148
43466	120	880	129
43633	121	880	130
43983	122	868	141
44383	123	860	299
44783	124	672	293
45199	125	681	127
45366	126	669	135
45483	127	715	101
45649	128	717	107
45766	129	716	276
46149	130	182	325
46399	131	142	328
46616	132	154	375
46899	133	627	372
47099	134	676	378
47249	135	729	377
47633	136	675	378
Duration	47645
