RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
11	1	572	430
344	2	413	338
494	3	193	413
661	4	146	421
844	5	290	108
1128	6	669	56
1394	7	616	59
1728	8	703	81
2228	9	773	98
9310	10	244	319
9910	11	241	311
11144	12	663	126
11411	13	873	151
12777	14	909	354
13411	15	939	269
13594	16	127	219
14244	17	149	101
14660	18	212	99
14794	19	163	115
15327	20	173	85
16044	21	104	124
16810	22	634	641
17527	23		
18827	24	607	318
23845	25	110	253
25611	26	260	302
26361	27	342	342
27861	28	447	428
28078	29	420	346
28894	30	333	359
29061	31	363	328
29628	32	352	372
29961	33	916	354
31478	34	156	99
31744	35	109	79
31861	36	113	96
32144	37	304	121
33944	38	360	294
34294	39	686	327
Duration	34857
