RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
29	1	249	293
229	2	239	308
412	3	225	276
646	4	171	139
1617	5	226	374
1717	6	234	414
1818	7	188	378
2051	8	117	401
2451	9	508	397
2569	10	473	391
2787	11	461	406
2975	12	597	347
3224	13	658	98
4345	14	690	82
4565	15	712	114
4782	16	824	239
4949	17	829	345
5215	18	818	125
5465	19	889	134
5699	20	894	336
5982	21	815	351
6265	22	565	351
6532	23	641	356
6815	24	475	351
7198	25	569	358
7498	26	840	211
7665	27	883	123
8165	28	903	55
8382	29	802	56
8782	30	862	381
9049	31	905	402
9798	32	879	85
9965	33	910	64
10166	34	792	71
10332	35	777	41
10499	36	514	60
10766	37	513	441
10916	38	824	347
11099	39	842	143
11232	40	878	138
Duration	12480
