RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
12	1	516	244
128	2	407	169
345	3	375	230
551	4	108	167
818	5	897	228
952	6	897	209
1152	7	873	464
1319	8	811	493
1485	9	589	486
1635	10	406	488
1902	11	595	487
2019	12	316	494
2235	13	290	500
2469	14	427	480
2752	15	385	483
2918	16	404	479
3135	17	336	490
3369	18	357	492
4135	19	399	481
4585	20	471	476
4802	21	528	484
5035	22	486	484
5202	23	523	488
5435	24	500	473
6118	25	490	425
6335	26	494	463
6718	27	490	359
6952	28	132	169
7152	29	99	194
7435	30	138	139
7684	31	192	141
7934	32	237	155
8334	33	283	147
8634	34	242	139
8801	35	138	178
9184	36	206	176
9718	37	138	146
10034	38	482	347
10218	39	524	281
10484	40	135	144
10668	41	124	184
10868	42	222	186
11084	43	206	188
11218	44	258	180
11334	45	324	186
11717	46	140	192
11884	47	126	199
12084	48	142	194
12351	49	112	88
12584	50	94	104
12784	51	185	102
13001	52	169	110
14273	53	210	145
14694	54	278	132
15028	55	224	143
15127	56	197	140
15361	57	231	144
15644	58	124	145
15861	59	115	161
16111	60	209	166
16461	61	312	174
16727	62	359	172
17027	63	891	209
17195	64	900	193
17495	65	280	178
17794	66	339	168
17961	67	74	196
18178	68	55	167
18327	69	88	161
18444	70	150	178
18727	71	113	160
18977	72	147	173
19144	73	118	199
19544	74	462	354
19811	75	447	361
20211	76	125	182
20444	77	413	434
20577	78	128	186
22219	79	76	509
22610	80	136	135
22827	81	118	157
23194	82	125	157
23594	83	434	381
24061	84	926	341
24328	85	487	430
24428	86	469	366
24661	87	548	354
24944	88	497	506
25144	89	465	500
25394	90	381	276
25611	91	84	159
25827	92	117	156
26060	93	228	159
26310	94	203	163
26444	95	325	171
26677	96	101	161
27027	97	475	341
27244	98	518	364
27510	99	126	154
27794	100	464	514
27977	101	467	497
28110	102	412	499
28377	103	473	504
28594	104	432	496
28894	105	140	100
29027	106	139	148
29210	107	248	147
29427	108	217	151
29860	109	153	145
30094	110	176	154
30327	111	183	135
30561	112	220	144
30894	113	254	146
31044	114	118	145
31377	115	141	156
31661	116	141	150
31794	117	115	172
32094	118	212	174
32277	119	331	160
32527	120	310	169
32661	121	136	194
32977	122	129	194
33210	123	98	174
33494	124	460	361
34011	125	455	478
34244	126	420	473
34661	127	453	442
34828	128	422	499
35011	129	401	487
35428	130	460	473
35761	131	475	462
35895	132	476	480
36028	133	466	501
36362	134	516	498
36628	135	470	489
36911	136	498	472
37161	137	478	428
37345	138	483	373
37595	139	492	496
37961	140	479	471
38161	141	494	378
38461	142	476	355
38645	143	888	381
39011	144	887	328
39211	145	511	362
39561	146	899	337
39811	147	871	341
39995	148	850	337
40328	149	522	341
40628	150	498	355
40945	152	782	332
41128	153	893	344
41494	154	892	397
41678	155	893	379
41911	156	502	347
42528	157	895	386
42811	158	885	341
43228	159	881	389
43461	160	854	400
43761	161	496	377
44011	162	528	376
44478	163	509	487
44844	164	489	465
45144	165	874	362
45311	166	890	335
45661	167	899	470
45844	168	50	528
46044	169	101	505
46694	170	943	165
46861	171	889	131
46995	172	137	167
47278	173	122	75
47411	174	76	89
47727	175	214	119
48094	176	121	97
49184	177	897	307
49384	178	680	437
49751	179	885	320
49852	180	901	339
50091	181	919	326
50258	182	916	334
50666	183	896	340
50966	184	903	376
51216	185	869	374
51616	186	881	357
51999	187	874	398
52532	188	431	379
52782	189	486	377
53316	190	900	372
53749	191	872	401
54282	192	545	384
54549	193	490	378
55099	194	884	326
55249	195	908	351
55649	196	494	376
55850	197	880	334
56066	198	907	361
56383	199	896	410
56616	200	301	524
56866	201	87	523
57083	202	89	503
57249	203	116	529
57483	204	122	502
57749	205	448	491
58016	206	411	483
58183	207	470	477
58349	208	441	473
59082	209	441	464
59316	210	473	489
59549	211	505	482
59732	212	482	402
59866	213	489	382
60716	214	519	385
60882	215	715	373
61049	216	895	372
61266	217	887	365
61449	218	471	361
61632	219	498	362
61899	220	846	353
62049	221	885	362
Duration	63211
