RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
0	1	273	421
400	2	152	409
633	3	138	372
917	4	340	298
1183	5	354	138
1468	6	358	102
1723	7	355	120
2413	8	428	108
2888	9	431	134
3188	10	508	111
3688	11	497	142
3888	12	645	121
4105	13	591	135
4572	14	579	140
5238	15	640	148
5955	16	696	102
6205	17	716	134
6622	18	703	134
6888	19	712	153
7171	20	689	140
7488	21	787	142
8072	22	689	218
8421	23	147	190
8821	24	714	346
9188	25	726	582
9455	26	707	552
9638	27	718	577
9821	28	714	617
10371	29	711	357
10655	30	713	463
10938	31	711	514
11538	32	717	372
12038	33	735	139
12221	34	817	131
12405	35	788	135
12721	36	772	153
12955	37	858	129
13188	38	833	137
13588	39	837	158
13855	40	703	165
14038	41	711	213
14338	42	715	292
14555	43	716	305
15105	44	709	409
15621	45	705	486
16888	46	145	477
17255	47	722	476
17605	48	570	491
18021	49	724	523
19154	50	718	680
19671	51	714	758
19771	52	709	764
20088	53	712	837
20521	54	706	955
20838	55	709	966
21154	56	711	942
21471	57	180	948
Duration	22650
