RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
484	1	568	157
688	2	632	111
921	3	467	106
1105	4	182	105
1355	5	145	81
2038	6	202	52
2955	7	99	350
3171	8	96	368
3338	9	87	413
3505	10	93	483
3638	11	104	462
3971	12	108	530
4238	13	97	595
4455	14	90	712
4688	15	90	823
5004	16	93	863
5338	17	90	811
5490	18	93	756
5674	19	270	770
5873	20	420	768
6057	21	460	757
6273	22	473	694
6740	23	433	685
6907	24	495	671
6990	25	475	679
7107	26	465	590
7323	27	486	185
7423	28	518	135
7673	29	489	94
7823	30	629	84
8073	31	495	111
8257	32	475	110
8423	33	320	707
8657	34	323	745
9379	35	323	755
9615	36	477	752
9848	37	328	750
10131	38	305	782
10700	39	316	757
11403	40	318	696
11669	41	320	646
11936	42	314	593
12236	43	328	465
12402	44	326	306
12652	45	332	216
12752	46	338	168
13336	47	319	723
13519	48	315	761
Duration	15368
