RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	282	397
355	2	653	288
505	3	923	259
672	4	877	173
855	5	750	930
1155	6	654	129
1539	7	118	14
1907	8	157	40
2092	9	217	37
2492	10	705	155
2793	11	830	185
2876	12	899	160
3127	13	491	175
3610	14	402	418
3778	15	430	435
3961	16	416	456
4144	17	434	475
4294	18	415	511
4478	19	427	522
5094	20	830	146
5244	21	904	155
5678	22	384	135
5794	23	460	112
6028	24	665	115
6194	25	740	117
6344	26	758	136
6578	27	767	166
6962	28	742	131
7162	29	329	159
7345	30	82	137
7478	31	100	152
7745	32	315	154
8045	33	95	152
8211	34	148	159
8545	35	218	156
8895	36	295	155
9178	37	111	198
10931	38	255	167
11217	39	99	162
11417	40	138	167
Duration	11662
