RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
89	1	478	283
322	2	609	160
539	3	903	190
705	4	840	175
906	5	738	165
1222	6	232	65
1422	7	156	46
1655	8	139	32
1805	9	784	141
2189	10	811	158
2389	11	747	174
2623	12	735	217
2823	13	743	147
3023	14	338	174
3323	15	759	879
3623	16	181	62
3805	17	142	20
3972	18	163	26
4139	19	225	57
4572	20	766	183
4739	21	793	151
4889	22	155	191
5006	23	109	217
5339	24	126	223
5522	25	117	184
5789	26	160	179
6072	27	224	183
6255	28	281	179
6539	29	394	184
6889	30	175	229
7089	31	120	191
7239	32	202	183
7422	33	159	179
7622	34	97	179
7838	35	160	190
7988	36	233	189
8189	37	288	187
9055	38	267	186
9289	39	270	166
9372	40	286	184
9639	41	330	185
9972	42	139	187
10238	43	108	180
10455	44	171	187
10722	45	92	196
10939	46	920	179
11056	47	882	187
11289	48	887	220
11672	49	893	244
11772	50	786	164
12022	51	779	866
12172	52	760	909
12389	53	671	346
12589	54	743	203
12839	55	283	229
12989	56	659	146
13189	57	747	142
13389	58	103	220
13588	59	101	238
13688	60	122	226
13872	61	190	235
14122	62	122	189
14388	63	145	191
14588	64	259	193
14805	65	230	197
15022	66	878	527
15156	67	847	511
15306	68	234	146
15556	69	73	164
15822	70	161	183
16038	71	106	352
16322	72	91	597
16572	73	77	761
16855	74	85	872
17138	75	92	842
17338	76	90	906
17688	77	129	918
17888	78	204	920
18088	79	193	130
18238	80	248	163
18438	81	304	182
18972	82	119	188
19138	83	124	216
19489	84	112	190
19705	85	155	183
20039	86	247	181
20205	87	218	185
20555	88	114	236
20772	89	216	203
20939	90	255	191
21139	91	281	194
21339	92	336	197
21772	93	102	195
21972	94	142	188
22222	95	106	189
Duration	22403
