RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
16	1	193	314
266	2	161	312
466	3	179	292
699	4	176	113
933	5	261	110
1149	6	263	67
1582	7	243	60
1816	8	267	58
2183	9	253	80
2432	10	304	66
2582	11	314	78
3016	12	387	199
3849	13	280	86
4082	14	256	72
4582	15	278	86
4866	16	354	96
5032	17	384	108
5215	18	377	176
5416	19	381	201
6099	20	164	194
6282	21	48	184
6916	22	397	177
7082	23	386	208
7332	24	374	325
7699	25	385	560
8066	26	404	802
8199	27	401	817
8716	28	385	875
8932	29	315	907
9015	30	333	891
9249	31	180	360
9432	32	168	76
9649	33	116	77
10149	34	63	65
10315	35	174	192
10748	36	99	79
11282	37	171	207
11599	38	154	275
11749	39	413	247
12065	40	435	154
12465	41	391	193
13215	42	289	95
13415	43	289	69
13665	44	251	52
14199	45	269	63
14349	46	312	76
14882	47	380	218
15015	48	384	200
15799	49	127	201
16065	50	44	186
16282	51	51	192
17749	52	53	198
18465	53	46	206
Duration	18593
