RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
10	1	161	517
593	2	683	171
777	3	659	209
943	4	547	240
1027	5	566	226
1127	6	511	230
1460	7	252	165
1560	8	277	159
1877	9	539	186
2060	10	484	153
2477	11	481	316
2777	12	511	298
2910	13	684	285
3077	14	180	301
3210	15	88	327
3727	16	84	283
3977	17	63	238
4227	18	85	296
4577	19	77	218
5077	20	84	178
5377	21	604	195
5593	22	628	183
5777	23	529	255
6027	24		
6343	25		
6577	26	149	993
6793	27	282	172
Duration	6911
