RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
8	1	373	556
358	2	515	383
625	3	345	633
825	4	307	680
1075	5	152	649
1408	6	151	629
1624	7	149	650
1908	8	157	314
2141	9	173	141
2275	10	157	100
2525	11	471	234
2691	12	731	187
2991	13	622	234
3091	14	544	241
3324	15	727	237
3508	16	810	228
3724	17	644	298
3975	18	760	299
4125	19	123	555
4274	20	83	589
4458	21	144	624
5024	22	91	569
5474	23	63	602
6158	24	287	523
6258	25	242	476
6658	26	229	135
6774	27	177	115
6991	28	102	702
7191	29	155	610
Duration	8243
