RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
2	1	243	389
102	2	346	357
419	3	409	345
702	4	211	373
885	5	122	369
1068	6	179	462
1202	7	143	451
1535	8	209	70
1735	9	172	67
1902	10	185	237
2068	11	161	290
2352	12	88	379
2602	13	73	472
2852	14	58	549
3069	15	64	619
3335	16	57	700
3602	17	65	741
3918	18	158	714
4185	19	169	644
4535	20	262	678
4669	21	405	674
4919	22	437	552
5119	23	394	325
5385	24	400	344
5552	25	418	286
6185	26	379	282
6402	27	418	282
6519	28	387	348
6703	29	315	287
6903	30	208	287
7054	31	157	353
7204	32	172	289
7889	33	286	288
8091	34	304	288
8274	35	167	296
8608	36	298	292
9158	37	420	277
9558	38	313	288
9857	39	423	282
10458	40	542	282
10575	41	509	294
10860	42	491	254
11060	43	384	309
11593	44	450	587
11794	45	397	644
11979	46	401	692
12129	47	499	704
12346	48	616	695
12662	49	510	706
13029	50	613	710
13212	51	517	696
13379	52	611	706
13862	53	485	705
Duration	14958
