RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
4	1	373	235
270	2	165	236
420	3	129	184
687	4	152	205
820	5	189	206
1003	6	114	187
1304	7	160	213
1554	8	841	215
1903	9	933	165
2570	10	894	540
2703	11	809	550
3003	12	756	558
3558	13	893	237
3642	14	874	301
3843	15	662	491
4093	16	261	508
4476	17	160	263
4726	18	131	279
5210	19	166	288
5326	20	188	289
5593	21	143	224
5960	22	151	183
6110	23	188	184
6343	24	861	163
6476	25	929	162
6995	26	920	457
Duration	7250
