RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
300	1	212	382
971	2	170	364
1087	3	176	375
1304	4	162	410
1471	5	178	170
2121	6	200	35
2321	7	163	39
2521	8	295	23
2904	9	367	36
3187	10	406	74
3337	11	425	128
3437	12	378	116
4121	13	358	147
4420	14	195	315
4621	15	162	348
4937	16	179	292
5054	17	159	366
5270	18	302	361
5521	19	365	377
5704	20	368	164
5887	21	376	127
6437	22	394	133
6754	23	377	142
6937	24	453	84
7337	25	452	117
7637	26	530	108
8637	27	614	123
8920	28	671	107
9270	29	638	211
9488	30	705	99
9672	31	732	111
9838	32	764	114
10255	33	756	118
10538	34	753	107
10655	35	730	137
10822	36	746	144
11245	37	790	154
11378	38	839	144
11895	39	700	294
12111	40	702	331
12311	41	155	303
12511	42	117	313
12728	43	141	347
13295	44	135	393
13711	45	311	404
14061	46	529	402
14311	47	640	420
14678	48	706	426
14811	49	713	315
15128	50	707	154
15361	51	706	127
15578	52	704	386
16061	53	378	393
16278	54	129	398
16594	55	691	410
16828	56	717	414
17278	57	758	406
17461	58	717	154
17811	59	687	150
18178	60	853	151
18378	61	819	153
18694	62	702	160
19061	63	724	159
19244	64	857	166
19444	65	817	173
19611	66	777	189
20311	67		
Duration	20457
