RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
7	1	400	227
407	2	395	365
674	3	603	487
890	4	582	485
1107	5	546	494
1324	6	268	360
1707	7	124	552
1924	8	227	45
2190	9	399	65
2457	10	468	67
2657	11	653	354
2974	12	612	297
3390	13	630	313
3657	14	623	303
4240	15	404	369
4657	16	439	418
4907	17	597	332
5057	18	620	314
5490	19	653	228
5657	20	714	104
5957	21	800	98
7123	22	908	340
7407	23	621	358
7623	24	641	337
8023	25	821	468
8273	26	158	577
8457	27	127	622
8607	28	87	517
8790	29	634	358
8973	30	636	317
9356	31	626	319
9656	32	788	112
9790	33	817	79
9956	34	789	93
10440	35	811	96
10940	36	337	95
11240	37	337	66
11590	38	386	65
11806	39	452	65
12006	40	488	64
12806	41	758	119
12940	42	781	97
13356	43	321	59
13740	44	686	379
13990	45	825	472
14256	46	182	573
14473	47	124	658
14606	48	325	279
15106	49	343	77
15323	50	391	54
15606	51	347	97
15889	52	319	65
16123	53	459	71
16706	54	430	99
16923	55	470	67
17406	56	492	74
17889	57	348	66
18173	58	393	67
18439	59	448	67
18773	60	477	77
19256	61	495	70
19606	62	505	66
19723	63	315	92
19956	64	761	96
20139	65	802	105
20523	66	802	103
20873	67	341	83
21206	68	860	98
21389	69	901	102
21706	70	797	116
21939	71	582	106
22206	72	901	296
22439	73	899	293
22722	74	809	494
22839	75	827	448
22972	76	789	112
23672	77	802	86
24072	78	825	93
24572	79	390	586
24672	80	399	620
24772	81	383	505
24939	82	228	619
Duration	25100
