RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
7	1	369	330
540	2	118	248
673	3	130	219
790	4	467	84
1040	5	519	93
1290	6	523	60
1557	7	606	44
1790	8	530	75
2273	9	595	92
2490	10	538	62
2723	11	641	44
3257	12	525	74
3507	13	372	246
3707	14	446	249
3823	15	455	263
3957	16	523	63
4190	17	216	78
4373	18	130	191
4540	19	408	193
4807	20	192	42
5007	21	102	19
5608	22	91	40
5866	23	117	13
6083	24	168	24
6300	25	279	35
6938	26	341	39
7041	27	245	57
7224	28	88	48
7474	29	183	71
7758	30	220	79
8058	31	119	183
8374	32	342	152
8691	33	490	151
9024	34	881	55
9241	35	770	149
9524	36	757	134
9791	37	910	168
10075	38	810	183
10208	39	817	51
10475	40	72	325
10691	41	53	130
10925	42	80	146
11358	43	84	15
11691	45	94	3
11857	46	113	12
12024	47	183	29
12224	48	103	62
12474	49	217	66
12707	50	159	76
12924	51	107	55
13224	52	227	70
13724	53	117	33
14124	54	184	28
14274	55	92	13
14624	56	185	9
14791	57	276	28
15357	58	359	167
15807	59	290	18
16293	60	339	31
16443	61	729	155
16709	62	777	155
16859	63	512	69
17076	64	533	34
17242	65	339	453
17476	66	217	789
17909	67	758	131
18176	68	90	161
18576	69	115	171
18992	70	86	182
19342	71	129	175
19542	72	880	171
19809	73	815	169
20009	74	74	319
20576	75	91	191
21059	76	104	167
21676	78	373	14
21859	79	523	38
22192	80	231	47
22426	81	272	28
22576	82	335	40
22976	83	99	6
23226	84	182	10
23492	85	274	13
23792	86	361	33
24142	87	106	36
24426	88	186	47
24692	89	105	58
24992	90	214	66
25959	91	150	795
26492	92	166	894
26709	93	95	898
27259	94	89	517
27592	95	140	520
27742	96	144	186
28126	97	100	171
28359	98	748	159
28626	99	791	149
28843	100	862	137
28959	101	757	119
29442	102	844	160
29859	103	435	123
30193	104	249	122
30343	105	547	59
30592	106	529	71
30759	107	249	800
30926	108	260	910
31109	109	494	150
31476	110	873	105
31642	111	927	126
31793	112	876	159
31893	113	838	22
