RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
12	1	167	487
465	2	466	316
750	3	532	468
1151	4	168	843
1317	5	91	866
2142	6	100	778
2295	7	70	856
2561	8	77	766
2694	9	98	781
2928	10	143	773
3461	11	134	758
5769	12	218	791
6002	13	194	755
6790	14	356	768
8677	15	248	796
9902	16	371	221
10438	17	685	310
10538	18	714	327
10654	19	810	485
11171	20	496	489
11772	21	497	498
11958	22	783	492
12325	23	496	504
12708	24	145	818
12875	25	180	877
13544	26	526	494
13696	27	492	519
13863	28	405	329
14013	29	688	663
14563	30	809	526
14663	31	781	512
14846	32	701	299
15013	33	388	200
15279	34	369	195
15563	35	702	325
15929	36	789	491
16129	37	810	485
16262	38	826	488
17029	39	506	479
17563	40	282	395
17730	41	623	295
17863	42	714	328
18313	43	524	485
18796	44	363	208
Duration	18881
