RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
549	1	138	501
733	2	106	467
1349	4	636	604
1666	5	123	483
1883	6	410	289
2033	7	517	267
2233	8	136	27
2633	9	216	30
2883	10	103	460
3116	11	115	441
3783	12	101	473
4017	13	183	476
4317	14	103	509
4700	15	134	518
4950	16	96	541
5183	17	111	514
5383	18	113	477
5666	19	140	475
5916	20	194	478
6183	21	104	498
6866	22	137	468
7033	23	191	475
7500	24	111	493
8066	25	123	525
8566	26	99	538
9366	27	97	455
9550	28	129	447
10116	29	110	446
10316	30	119	472
10533	31	183	470
10716	32	136	448
10966	33	80	452
11183	34	124	452
11333	35	291	441
11583	36	316	422
11933	37	672	608
12100	38	621	600
12366	39	585	238
12650	40	199	99
12783	41	121	100
12966	42	90	103
13266	43	635	305
13466	44	695	225
13750	45	575	234
14267	46	779	589
14483	47	636	596
14950	48	689	600
15433	49	752	600
15767	50	86	526
16033	51		
16133	52	137	587
16300	53	114	578
16500	54	178	578
16933	55	164	598
17167	56	115	574
17433	57	146	581
17583	58	183	583
17967	59	171	603
18350	60	361	394
18634	61	272	411
18767	62	97	509
19234	63	105	458
19451	64	126	460
19801	65	548	303
20067	66	630	236
20384	67	665	194
20717	68	528	281
20901	69	518	198
21301	70	367	407
21484	71	304	427
21801	72	212	349
22201	73	276	165
22301	74	160	61
22467	75	121	70
22868	76	676	217
23084	77	800	542
23301	78	751	586
23567	79	533	403
23817	80	503	370
24017	81	506	339
24401	82	470	336
24784	83	508	344
25184	84	317	451
25534	85	157	120
25701	86	133	80
25917	87	82	525
26552	88	737	610
26687	89		
26870	90	621	608
27204	91	698	603
27554	92	812	604
27988	93	897	583
28138	94	710	253
28454	95	632	261
28971	96	528	265
29337	97	510	194
30088	98	148	108
30271	99	100	92
30420	100	122	90
30537	101	101	84
30754	102	204	81
31037	103	231	352
31237	104	309	429
31720	105	115	501
32220	106	96	464
32504	107	146	133
32704	108	103	110
32987	109	603	529
33204	110	619	586
33420	111	709	599
33604	112	686	599
33854	113	356	402
34037	114	314	434
34570	115	211	342
36037	116	579	231
36122	117	671	192
36422	118	536	184
37155	119	505	180
37488	120	501	190
37855	121	530	189
38355	122	528	173
38555	123	495	189
39288	124	544	179
40255	125	541	175
40622	126	595	496
40655	127	507	215
41572	128	526	304
41789	129	497	334
42272	130	526	260
42639	131	505	261
43589	132	507	252
47255	133	551	253
47505	134	573	288
47872	135	588	281
48055	136	494	262
49105	137	507	253
50222	138	533	251
52305	139	523	201
52638	140	704	276
52822	141	789	281
53005	142	757	270
53288	143	710	258
53505	144	718	313
54038	145	704	280
54255	146	664	253
54555	147	626	243
54755	148	585	378
55072	149	551	381
55322	150	505	372
55555	151	495	336
56158	152	495	332
56431	153	457	382
56715	154	478	383
56831	155	310	444
57531	156	333	435
57915	157	331	473
58582	158	316	451
58882	159	305	428
59232	160	286	413
59766	161	222	359
59949	162	294	430
60266	163	313	496
60849	164	617	380
61149	165	536	422
61416	166	540	470
61632	167	507	461
61866	168	485	345
62800	169	471	333
63203	170	280	186
63519	171	99	490
63969	172	106	466
64403	173	137	463
64653	174	202	293
64903	175	215	341
65353	176	480	265
65536	177	215	347
66054	178	205	310
66356	179	225	347
67072	180	247	363
67489	181	197	318
68089	182	236	296
68422	183	232	266
68822	184	209	356
69206	185	253	375
69789	186	283	410
70105	187	329	449
70739	188	555	260
70989	189	495	329
71172	190	708	207
71506	191	545	182
