RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
181	1	583	561
382	2	662	830
731	3	699	358
1031	4	160	89
1215	5	752	278
1398	6	796	352
1648	7	653	338
1848	8	916	324
2198	9	559	350
2331	10	526	351
2631	11	701	589
3015	12	775	589
3182	13	787	607
3432	14	490	626
3749	15	478	539
4049	16	384	518
4265	17	261	476
4465	18	169	33
4632	19	174	8
4832	20	293	381
4965	21	249	461
5215	22	310	487
5582	23	884	509
5799	24	911	526
5965	25	322	494
6365	26	387	522
6565	27	256	465
6815	28	84	438
7348	29	258	454
7515	30	313	486
7998	31	228	447
8382	32	95	429
8682	33	216	444
8965	34	241	454
9099	35	246	628
9482	36	148	613
9931	37	149	634
10465	38	225	662
10765	39	228	621
11381	40	231	675
11848	41	238	621
12298	42	240	691
12565	43	239	645
12998	44	235	614
13432	45	220	752
13632	46	221	895
14382	47	253	632
14648	48	227	631
14915	49	232	678
15115	50	231	756
15198	51	238	728
15582	52	216	674
15798	53	222	627
16182	54	230	691
16632	55	220	715
16982	56	226	759
17765	57	228	802
18132	58	243	608
18581	59	236	639
19231	60	242	673
19582	61	238	706
20498	62	241	728
20682	63	207	665
20898	64	217	611
21198	65	221	642
21965	66	213	674
22265	67	213	702
22531	68	218	725
23015	69	210	753
23848	70	217	756
24215	71	232	704
24615	72	225	726
24898	73	207	732
25331	74	215	699
25698	75	217	743
26048	76	215	749
26183	77	216	804
26333	78	210	761
26550	79	211	706
26866	80	209	673
27185	81	213	700
27438	82	211	734
27672	83	158	603
27838	84	141	593
28789	85	675	298
29105	86	507	414
29272	87	313	504
29439	88	248	443
29739	89	298	460
29888	90	323	467
30072	91	219	611
30338	92	251	867
30605	93	240	808
30838	94	229	649
31205	95	233	629
31405	96	245	644
31772	97	206	812
32055	98	208	792
32172	99	223	909
32489	100	139	596
33072	101	56	596
34254	102	494	763
34538	103	720	709
34821	104	863	684
35038	105	238	707
35355	106	211	699
35688	107	216	722
36038	108	209	748
36355	109	208	771
36804	110	210	673
Duration	37106
