RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
10	1	408	273
60	2	409	288
460	3	409	561
577	4	481	270
777	5	475	234
960	6	546	225
1210	7	524	222
1777	8	189	691
1993	9	252	681
2110	10	293	690
2410	11	316	689
2560	12	275	652
2910	13	221	731
3044	14	231	713
3477	15	283	343
3710	16	274	329
3877	17	351	256
4143	18	333	361
4243	19	305	366
4343	20	264	366
4527	21	195	358
4694	22	122	369
5010	23	209	337
5227	24	113	343
5493	25	157	326
5678	26	106	359
5846	27	135	355
5980	28	177	359
6181	29	186	340
6315	30	220	340
6465	31	279	338
7064	32	171	329
7382	33	117	332
7548	34	283	349
7698	35	358	333
7832	36	428	328
8065	37	423	212
8198	38	435	195
8498	39	451	351
8648	40	437	334
8865	41	656	326
9365	42	796	209
9684	43	798	343
10284	44	160	324
10467	45	196	326
10567	46	122	339
11000	47	132	165
11150	48	173	149
Duration	11198
