RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
10	1	455	264
294	2	412	368
394	3	405	394
960	4	206	488
1177	5	359	399
1677	6	385	166
1877	7	324	89
2127	8	283	88
2294	9	117	307
3160	10	777	517
3293	11	813	610
3510	12	831	167
3677	13	842	109
3993	14	817	98
4327	15	849	101
5043	16	837	51
5427	17	834	87
5560	18	879	39
5694	19	832	70
5827	20	886	56
6261	21	790	81
6544	22	840	83
6827	23	892	76
7427	24	807	118
9127	25	496	64
9461	26	811	130
10027	27	799	131
10794	28	810	96
11010	29	787	50
11244	30	815	52
11594	31	860	55
11844	32	889	54
12077	33	801	84
12344	34	831	80
12477	35	806	124
Duration	13547
