RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
11	1	196	388
244	2	148	371
344	3	128	330
761	4	281	273
927	5	155	85
1027	6	109	69
1161	7	64	60
1694	8	119	47
1861	9	218	42
2161	10	59	78
2527	11	112	68
2711	12	61	141
2994	13	90	139
3227	14	142	141
3644	15	48	151
4210	16	141	246
4394	17	304	202
4627	18	302	279
4794	19	95	776
4944	20	83	833
5110	21	345	891
5310	22	321	895
5477	23	380	894
5644	24	329	892
5860	25	597	879
6111	26	360	881
6427	27	140	812
6610	28	75	790
6760	29	160	303
6960	30	310	240
7160	31	64	206
7344	32	35	188
7544	33	259	217
7710	34	310	283
8360	35	335	285
9261	36	329	497
9510	37	133	849
9727	38	73	885
9877	39	380	923
10127	40	554	965
10294	41	493	955
10643	42	340	906
10827	43	203	303
Duration	10985
