RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
4	1	327	375
54	2	303	443
337	3	175	439
520	4	55	440
804	5	60	531
1020	6	63	633
1254	7	38	799
1587	8	44	898
1920	9	48	681
2187	10	52	725
2420	11	50	465
2687	12	48	424
2854	13	56	366
3054	14	64	298
3420	15	71	277
3554	16	227	279
3920	17	202	267
4004	18	215	137
4220	19	263	219
4387	20	499	282
4654	21	672	277
5120	22	654	256
5404	23	663	280
5604	24	512	266
6037	25	223	270
6403	26	512	267
6837	27	685	277
7403	28	676	61
7603	29	683	6
7787	30	685	60
7987	31	690	85
8170	32	536	308
8354	33	486	314
8570	34	256	303
8803	35	207	285
8970	36	80	265
9337	37	215	270
9520	38	546	254
9653	39	676	281
9853	40	651	279
10137	41	690	279
10570	42	494	275
10837	43	582	134
10970	44	529	133
11270	45	662	22
12020	47	671	1
12337	48	672	153
12553	49	679	295
12853	50	477	281
13103	51	665	281
13587	52	191	267
13887	53	564	269
14053	54	659	279
14520	55	692	285
14920	56	184	259
15120	57	73	274
15586	58	649	278
15936	59	444	280
Duration	16100
