RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	341	115
298	2	155	202
515	3	134	208
782	4	961	260
1015	5	904	473
1215	6	163	411
1382	7	289	533
1598	8	463	521
1815	9	633	525
2015	10	787	513
2315	11	871	513
2582	12	881	473
2848	13	880	414
3131	14	150	202
3265	15	124	184
3665	16	191	186
4048	17	163	181
4165	18	120	194
4331	19	143	196
4565	20	230	208
4732	21	143	237
4998	22	138	266
5331	23	146	206
5665	24	252	208
6098	25	153	234
6931	26	144	302
7031	27	158	181
7315	28	757	435
7531	29	802	495
7765	30	875	507
8231	31	876	253
8482	32	977	228
8716	33	986	124
8916	34	145	85
9116	35	110	92
9432	36	193	91
9599	37	151	165
9949	38	194	175
10216	39	843	501
10449	40	797	507
10632	41	880	509
10916	42	879	335
11099	43	894	250
11332	44	961	236
11732	45	985	297
12049	46	960	309
12216	47	875	268
12732	48	861	371
12932	49	877	519
13182	50	883	316
13366	51	873	267
13932	52	974	235
14182	53	972	299
14382	54	979	226
14732	55	979	319
14965	56	959	256
15099	57	966	232
15265	58	871	256
Duration	15779
