RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
5	1	345	72
122	2	400	125
422	3	713	184
555	4	851	126
1038	5	599	423
1238	6	565	390
1488	7	283	358
1705	8	786	386
2072	9	607	439
2305	10	556	464
2488	11	495	458
2688	12	412	490
2805	13	489	457
3072	14	518	448
3272	15	138	461
3422	16	99	478
3572	17	61	478
3888	18	58	446
4222	20	59	418
4805	21	55	334
5055	22	52	358
5422	23	56	327
5622	24	55	372
6021	25	209	74
6205	26	292	49
6388	27	366	52
6755	28	391	57
7105	29	329	58
7588	30	490	470
7721	31	573	449
7938	32	507	462
8172	33	506	631
8505	34	408	634
8688	35	240	663
8888	36	402	662
9005	37	349	669
9705	38	427	663
10488	39	444	659
10821	40	483	649
11055	41	574	651
11488	42	540	662
11705	43	628	652
11905	44	42	403
12138	45	45	283
12355	46	58	237
13071	47	588	646
13321	48	648	654
13805	49	690	657
14055	50	150	203
14205	51	78	225
14488	52	284	11
14621	53	386	42
14855	54	674	613
15055	55	578	590
15188	56	574	484
15338	57	507	455
15721	58	512	626
16138	59	433	605
16305	60	415	627
16555	61	197	666
16871	62	635	650
17088	63	722	648
17405	64	472	481
17638	65	488	515
17855	66	512	474
18188	67	528	620
18421	68	521	586
18621	69	504	440
19038	70	525	407
19505	71	509	465
19838	72	596	452
20154	73	528	475
20438	74	507	484
20638	75	513	564
21105	76	506	451
21871	77	518	443
21988	78	593	474
22422	79	85	454
22705	80	68	481
22838	81	56	469
23055	82	62	449
23338	83	379	462
23455	84	384	451
23771	85	510	451
24021	86	634	467
24221	87	627	447
24488	88	568	476
24671	89	518	452
24938	90	524	640
25205	91	360	654
25388	92	599	645
25688	93	700	656
25821	94	515	426
26055	95	498	462
Duration	26327
