RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
64	1	435	219
348	2	196	106
581	3	113	20
781	4	89	456
898	5	236	105
1048	6	239	50
1348	7	98	449
1798	8	69	410
2064	9	135	414
2264	10	652	259
2481	11	843	448
2831	12	98	521
3348	13	119	448
3714	14	151	456
3847	15	92	443
4047	16	103	528
4898	17	864	467
4998	18	837	472
5231	19	71	517
5348	20	83	501
5714	21	846	453
5997	22	86	522
6431	23	348	188
6598	24	230	183
6898	25	526	155
7131	26	635	238
7364	27	758	182
7664	28	855	445
7964	29	92	497
8847	30	118	495
9114	31	80	495
9331	32	868	446
Duration	9455
