RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
179	1		
295	2	335	27
429	3	595	199
662	4	576	318
895	5	378	305
1095	6	71	265
1379	7	69	236
1878	8	655	230
2162	9	736	225
2462	10	776	223
2678	11	755	230
2962	12	957	224
3279	13	750	50
3729	14	745	464
4296	15	140	352
4412	16	173	379
4745	17	99	117
4962	18	75	53
5362	19	116	60
5862	20	181	65
6195	21	142	60
6612	22	806	253
6728	23	801	266
6812	24	931	376
6962	25	901	395
7362	26	834	442
7512	27	884	451
8262	28	237	365
8795	29	702	329
9061	30	824	233
9678	31	815	257
10212	32	768	195
10945	33	337	184
11211	34	79	207
11411	35	59	222
11628	36	161	239
11912	37	627	221
12145	38	710	241
12261	39	808	228
13095	40	807	340
13428	41	802	512
14111	42	832	232
14229	43	761	254
14462	44	758	235
14645	45	644	208
15279	46	607	289
15729	47	26	222
15995	48	127	228
16411	49	670	231
16611	50	752	218
17111	51	822	223
17261	52	770	223
17545	53	754	214
17744	54	842	226
18178	55	680	255
18561	56	663	511
19244	57	834	346
19661	58	849	204
19828	59	799	220
20345	60	916	223
20512	61	784	215
20828	62	571	198
21012	63	653	192
21378	64	924	208
21528	65	907	108
21778	66	855	63
21978	67	756	51
22411	69	70	205
22611	70	81	75
23678	71	187	63
23894	72	144	75
24311	73	90	23
24528	74	796	182
24712	75	741	184
24895	76	78	210
25078	77	69	205
Duration	25185
