RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
15	1	188	319
448	2	176	238
548	3	83	32
798	4	214	40
1215	5	538	229
1382	6	600	358
1765	7	564	502
1948	8	87	459
2231	9	81	442
2515	10	17	477
3015	11	3	573
3282	12	9	639
3598	13	178	624
3798	14	115	620
4098	15	593	615
4365	16	617	614
4531	17	496	615
4932	18	622	603
5232	19	610	246
5498	20	610	304
5731	21	516	627
5881	22	493	607
6015	23	335	619
6181	24	377	618
6431	25	251	610
6715	26	601	840
Duration	6753
