RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
73	1	471	30
306	2	358	142
539	3	149	77
656	4	123	151
839	5	176	150
1039	6	149	170
1256	7	918	141
1673	8	69	174
1773	9	92	208
1926	10	135	168
2459	11	228	83
2726	12	116	204
3109	13	141	235
3342	14	193	237
3576	15	257	231
3809	16	153	275
4126	17	200	264
4409	18	158	195
5092	19	144	169
5409	20	137	142
5676	21	618	310
5892	22	929	144
6026	23	887	149
6143	24	903	468
6543	25	802	480
6693	26	770	485
6876	27	841	495
7176	28	120	498
7409	29	850	272
7559	30	899	126
7943	31	924	135
8143	32	918	201
8359	33	887	287
8659	34	915	379
8909	35	849	378
9109	36	870	431
Duration	9331
