RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
2	1	368	338
452	2	758	341
636	3	653	173
736	4	662	161
903	5	640	121
1370	6	649	135
1603	7	646	173
1720	8	497	245
1936	9	517	182
2120	10	568	179
2320	11	537	171
2620	12	559	193
2803	13	475	251
3303	14	439	170
3403	15	488	252
3553	16	623	204
4019	17		
4269	18	528	282
4402	19	578	221
4519	20	556	322
4952	21	756	210
5186	22	673	177
5303	23	452	365
5503	24	480	380
5803	25	450	416
6136	26	454	472
6386	27	489	271
6603	28	476	216
6936	29	569	194
7169	30	5	174
7402	31	110	222
7585	32	548	216
7785	33	109	277
8002	34	91	294
8319	35	80	351
8569	36	542	302
8952	37	454	778
9152	38	387	735
9719	39	668	779
9869	40	649	213
10135	41	387	119
10235	42	156	44
10452	43	94	32
10769	44	625	180
10952	45	726	78
11236	46	735	12
11603	47	158	43
Duration	11616
