RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
432	1	281	155
548	2	128	154
681	3	181	155
798	4	198	340
1014	5	547	465
1214	6	441	669
1698	7	737	634
1814	8	912	532
1965	9	903	319
2182	10	895	230
2415	11	289	255
2648	12	218	304
2932	13	472	577
3348	14	458	423
3732	15	454	174
3898	16	380	185
4365	17	116	178
4598	18	128	132
4864	19	448	516
5031	20	492	637
5131	21	477	597
5298	22	160	323
5714	23	407	433
5914	24	520	483
6248	25	148	339
6448	26	101	317
6698	27	80	316
6931	28	265	296
7181	29	183	153
7348	30	121	142
7631	31	189	141
7948	32	110	78
8248	33	208	87
8498	34	289	94
8731	35	360	87
8931	36	412	88
9748	37	387	87
10114	38	447	658
10414	39	227	214
10598	40	133	187
10864	41	130	145
11181	42	191	137
11698	43	267	138
12081	44	360	331
12431	45	446	537
12597	46	490	605
13097	47	577	232
13247	48	477	196
13447	49	430	200
13731	50	545	523
14014	51	574	372
14397	52	687	463
14697	53	352	404
14947	54	229	382
15231	55	156	368
15414	56	105	337
15697	57	666	449
16081	58	272	371
17164	59	176	364
17364	60	377	175
17564	61	402	153
17797	62	135	188
18214	63	139	219
18564	64	201	216
18797	65	119	339
19131	66	708	447
19381	67	725	494
19514	68	504	540
19764	69	427	564
19964	70	230	375
20297	71	122	332
20714	72	463	454
20864	73	536	678
20947	74	529	574
21181	75	791	525
21498	76	446	620
21815	77	237	284
21998	78	101	186
22231	79	89	173
22332	80	106	148
22548	81	83	149
22932	82	162	150
23115	83	191	154
23332	84	124	147
23598	85	209	147
23882	86	223	140
24032	87	202	143
24449	88	132	143
24632	89	202	142
25065	90	437	145
25315	91	481	153
Duration	26659
