RecordingTimestamp	FixationIndex	FixationPointX (MCSpx)	FixationPointY (MCSpx)
6	1	681	260
106	2	469	241
339	3	636	267
506	4	655	247
839	5	878	468
1072	6	823	472
1272	7	68	534
1556	8	74	466
1822	9	58	410
2072	10	108	400
2322	11	65	416
2689	12	144	424
2889	13	76	380
3106	14	66	448
3239	15	112	52
3472	16	215	67
3739	17	70	493
4106	18	78	464
4289	19	872	466
4372	20	868	480
4856	21	594	233
5039	22	216	176
5306	23	70	469
5706	24	58	496
6056	25	89	482
8155	26	809	476
8556	27	415	204
8739	28	175	175
9039	29	103	531
9122	30	65	477
9539	31	59	507
10072	32	45	496
10555	33	870	463
10789	34	527	222
11055	35	148	195
11689	36	839	491
11872	37	571	253
12089	38	470	262
12272	39	438	201
12605	40	521	171
12989	41	85	478
Duration	13710
